dropdown_value,dropdown_text,document_link
Casal Fiumanese,Casal Fiumanese,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7e8bc4b0954f6f6fc1256f9a0047c647?OpenDocument
Cartignano,Cartignano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/75f5a60db32afa3fc1256f9a0047c469?OpenDocument
Carrodano,Carrodano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1ae7b6443a1069c4c1256f9a0047c456?OpenDocument
Carraria,Carraria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aa4dc2e469a21a53c1256f9a0047c2d4?OpenDocument
Carrara,Carrara,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aa4dc2e469a21a53c1256f9a0047c2d4?OpenDocument
Carpum,Carpum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9bedc3d3ef0246c0c1256f9a0047c11c?OpenDocument
Carpugnino (Brovello Carpugnino),Carpugnino (Brovello Carpugnino),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1387c8373280a53cc1256f9a0047c2c2?OpenDocument
Carpi,Carpi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9bedc3d3ef0246c0c1256f9a0047c11c?OpenDocument
Carpenetum,Carpenetum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5a5bfa74fc7804ffc1256f9a0047c104?OpenDocument
Carpeneto,Carpeneto,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5a5bfa74fc7804ffc1256f9a0047c104?OpenDocument
Carpenedolo,Carpenedolo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/95fb8681a8e85aafc1256f9a0047c0f2?OpenDocument
Carpaxium,Carpaxium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fe033b32974e21ddc1256f9a0047c0dd?OpenDocument
Carpasio,Carpasio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fe033b32974e21ddc1256f9a0047c0dd?OpenDocument
Carona e Ciona,Carona e Ciona,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/65aa13b3e6791631c1256f9a0047c09d?OpenDocument
Carnia,Carnia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dea12f97bdb23798c1256f9a0047c086?OpenDocument
Carnea,Carnea,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dea12f97bdb23798c1256f9a0047c086?OpenDocument
Carminianum,Carminianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5560b63fb0c8d493c1256f9a0047c06e?OpenDocument
Carmignano,Carmignano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5560b63fb0c8d493c1256f9a0047c06e?OpenDocument
Carmaniola,Carmaniola,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bec79c34dfb02729c1256f9a0047c012?OpenDocument
Carmagnolia,Carmagnolia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bec79c34dfb02729c1256f9a0047c012?OpenDocument
Carmagnola,Carmagnola,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bec79c34dfb02729c1256f9a0047c012?OpenDocument
Carium,Carium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c5557122721cb63bc1256f9a00491ca8?OpenDocument
Carinola,Carinola,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/649107cc9c6a855ac1256f9a0047bfe3?OpenDocument
Carinianum,Carinianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3d702584c8f3b48cc1256fa9003c2979?OpenDocument
Carignano,Carignano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3d702584c8f3b48cc1256fa9003c2979?OpenDocument
Cargnanum,Cargnanum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3d702584c8f3b48cc1256fa9003c2979?OpenDocument
Cargna,Cargna,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dea12f97bdb23798c1256f9a0047c086?OpenDocument
Carda (Apecchio),Carda (Apecchio),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5db39a8866459a43c1256f9a0047bf1a?OpenDocument
Carboneanum,Carboneanum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/859872bf89782f0ac1256f9a0047bea3?OpenDocument
Carbognano,Carbognano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/859872bf89782f0ac1256f9a0047bea3?OpenDocument
Caravino,Caravino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/48884bc06177ffdfc1256f9a0047be92?OpenDocument
Caravaggio,Caravaggio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/13a0f3146c8dd93bc1256f9a0047be84?OpenDocument
Caralis,Caralis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d5395f0e53400843c1256f9a0047a974?OpenDocument
Caput Scilicis,Caput Scilicis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3a81e54924c77337c1256f9a0054e0ea?OpenDocument
Caput Aggeris,Caput Aggeris,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e8000e6c2fe6da62c1256f9a0056d560?OpenDocument
Capugnano (Porretta Terme),Capugnano (Porretta Terme),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7f6634282d147087c1256f9a0047be76?OpenDocument
Capua,Capua,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/75322d2299e9d596c1256f9a0047be13?OpenDocument
Caprigliola (Aulla),Caprigliola (Aulla),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6107b25d7d9c058dc1256f9a0047bdc7?OpenDocument
Capraia Isola,Capraia Isola,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/277c816d1f1cdc25c1256f9a0047bdb2?OpenDocument
Cappella (Seravezza),Cappella (Seravezza),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/407736882e307447c1256f9a0047bd2a?OpenDocument
Capodistria,Capodistria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/95631d1a50d371cec1256f9a0047bc32?OpenDocument
Capizzi,Capizzi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7bc4cb2166431d0fc1256f9a0047bc06?OpenDocument
Capicium,Capicium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7bc4cb2166431d0fc1256f9a0047bc06?OpenDocument
Capha,Capha,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d2478b65d8b9e210c1256f9a0047a86d?OpenDocument
Cantalupus,Cantalupus,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/63dd680b1cf827c7c1256f9a0047bbe9?OpenDocument
Cantalupo del Sannio,Cantalupo del Sannio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/63dd680b1cf827c7c1256f9a0047bbe9?OpenDocument
Cansaria,Cansaria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0ac0c1f8f4ebce15c1256fac004029ef?OpenDocument
Canobium,Canobium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e2aa348f4c018eddc1256f9a0047b992?OpenDocument
Cannosa,Cannosa,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d79221507aa704bfc1256f9a0047bbd0?OpenDocument
Cannobium,Cannobium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e2aa348f4c018eddc1256f9a0047b992?OpenDocument
Cannobio,Cannobio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e2aa348f4c018eddc1256f9a0047b992?OpenDocument
Cannetum,Cannetum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aaed6e4e1e23bf6ac1256f9a0047b7f4?OpenDocument
Canneto sull'Oglio,Canneto sull'Oglio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aaed6e4e1e23bf6ac1256f9a0047b7f4?OpenDocument
Canischulum,Canischulum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6fc2773e098c6cafc1256f9a0047b7d6?OpenDocument
Canischio,Canischio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6fc2773e098c6cafc1256f9a0047b7d6?OpenDocument
Caneva,Caneva,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/87d8296fa65b926bc1256f9a0047b74d?OpenDocument
Canelli,Canelli,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9e8b112d471efc61c1256f9a0047b6d5?OpenDocument
Canellae,Canellae,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9e8b112d471efc61c1256f9a0047b6d5?OpenDocument
Candia Lomellina,Candia Lomellina,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2b6f8c5627e77a10c1256f9a0047b6af?OpenDocument
Canavisium,Canavisium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8b1dcbc1996d197ec1256f9a0047b654?OpenDocument
Canavese,Canavese,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8b1dcbc1996d197ec1256f9a0047b654?OpenDocument
Canavasium,Canavasium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8b1dcbc1996d197ec1256f9a0047b654?OpenDocument
Canari,Canari,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/91bed82555da193dc1256f9a0047b627?OpenDocument
Canapicium,Canapicium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8b1dcbc1996d197ec1256f9a0047b654?OpenDocument
Canali,Canali,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/25ad058a3a4b1b9bc1256f9a0047b5f2?OpenDocument
Canale (Avigliano),Canale (Avigliano),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/25ad058a3a4b1b9bc1256f9a0047b5f2?OpenDocument
Camurana,Camurana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad0cd9298f69a916c1256f9a0047b223?OpenDocument
Campus Sancti Petri,Campus Sancti Petri,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fd6cc33cdbc9e343c1256f9a0047b484?OpenDocument
Camposampiero,Camposampiero,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fd6cc33cdbc9e343c1256f9a0047b484?OpenDocument
Camporgiano,Camporgiano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/920a551f4ddd686dc1256f9a0047b376?OpenDocument
Camporegianus,Camporegianus,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/920a551f4ddd686dc1256f9a0047b376?OpenDocument
Camporeggiano,Camporeggiano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/920a551f4ddd686dc1256f9a0047b376?OpenDocument
Campogalliano,Campogalliano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ae95061c84d36219c1256f9a0047b363?OpenDocument
Campogaiano,Campogaiano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ae95061c84d36219c1256f9a0047b363?OpenDocument
Campofreddo,Campofreddo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/13a0b2a4e136266bc1256f9a0047b54f?OpenDocument
Campo Ligure,Campo Ligure,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/13a0b2a4e136266bc1256f9a0047b54f?OpenDocument
Campo,Campo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/13a0b2a4e136266bc1256f9a0047b54f?OpenDocument
Campione d'Italia,Campione d'Italia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fac17afd282241f0c1256f9a0047b322?OpenDocument
Campilionum,Campilionum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fac17afd282241f0c1256f9a0047b322?OpenDocument
Campiglio (Vignola),Campiglio (Vignola),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4567827937938c49c1256f9a0047b2f3?OpenDocument
Campellum,Campellum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0061d6c4ef3fddd9c1256f9a0047b2e3?OpenDocument
Campello sul Clitunno,Campello sul Clitunno,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0061d6c4ef3fddd9c1256f9a0047b2e3?OpenDocument
Campeggio (Monghidoro),Campeggio (Monghidoro),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b8cc9e7ce8337f1cc1256f9a0047b2c4?OpenDocument
Campanianum,Campanianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/db3ab9c17c20b04ac1256f9a0047b24c?OpenDocument
Campagnano di Roma,Campagnano di Roma,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/db3ab9c17c20b04ac1256f9a0047b24c?OpenDocument
Campagna e Marittima,Campagna e Marittima,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1653643f36d0a888c1256f9a0047b26c?OpenDocument
Campagna,Campagna,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/97d102b688b3ef42c1256f9a0047b23a?OpenDocument
Camorana (Pavullo nel Frignano),Camorana (Pavullo nel Frignano),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad0cd9298f69a916c1256f9a0047b223?OpenDocument
Camonica,Camonica,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e083cce9e0350851c1258b260029b5af?OpenDocument
Cammorana,Cammorana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad0cd9298f69a916c1256f9a0047b223?OpenDocument
Caminum,Caminum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/838447f3c2a7b759c1256f9a0047b213?OpenDocument
Camino,Camino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/838447f3c2a7b759c1256f9a0047b213?OpenDocument
Caminate (Predappio),Caminate (Predappio),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ddf266b75c666565c1256f9a0047b202?OpenDocument
Camerinum,Camerinum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6a29f1794b4a7529c1256f9a0047b10d?OpenDocument
Camerino,Camerino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6a29f1794b4a7529c1256f9a0047b10d?OpenDocument
Calvus Mons,Calvus Mons,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aaf1501baff605bbc1256f9a00491705?OpenDocument
Calvi,Calvi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d36a76b4ef332d15c1256f9a0047b0bd?OpenDocument
Caluxium,Caluxium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/234a46f84d1d62a4c1256f9a0047b091?OpenDocument
Caluso,Caluso,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/234a46f84d1d62a4c1256f9a0047b091?OpenDocument
Caltayeron,Caltayeron,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dbbf5a78f5b649d7c1256f9a0047afdb?OpenDocument
Caltagirone,Caltagirone,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dbbf5a78f5b649d7c1256f9a0047afdb?OpenDocument
Calpuno (Lurago d'Erba),Calpuno (Lurago d'Erba),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/84314b3b87c71958c1256f9a0047afa9?OpenDocument
Calmasino (Bardolino),Calmasino (Bardolino),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/63c068a27ed2bafdc1256f9a0047af4c?OpenDocument
Callium,Callium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/10c1559fe4fe39d6c1256f9a0047a901?OpenDocument
Caller,Caller,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d5395f0e53400843c1256f9a0047a974?OpenDocument
Callaris,Callaris,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d5395f0e53400843c1256f9a0047a974?OpenDocument
Calizzano,Calizzano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/21db0fc225882301c1256f9a0047af2c?OpenDocument
Calizano,Calizano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/21db0fc225882301c1256f9a0047af2c?OpenDocument
Calice al Cornoviglio,Calice al Cornoviglio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4980f125d5478020c1256f9a0047af19?OpenDocument
Calese,Calese,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4980f125d5478020c1256f9a0047af19?OpenDocument
Calderola,Calderola,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/183246eb9b9f5f84c1256f9a0047aee1?OpenDocument
Caldarola,Caldarola,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/183246eb9b9f5f84c1256f9a0047aee1?OpenDocument
Calcione (Lucignano),Calcione (Lucignano),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5833b998ea5a9a07c1256f9a0047ae11?OpenDocument
Calaxibecta,Calaxibecta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f0c7cac8c4dea92bc1256f9a0047adda?OpenDocument
Calatia,Calatia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f06f2af0d7950770c1256f9a0047ad4d?OpenDocument
Calatagironis,Calatagironis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dbbf5a78f5b649d7c1256f9a0047afdb?OpenDocument
Calatafimi,Calatafimi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ebd2331c9aa93639c1256f9a0047aded?OpenDocument
Calascibetta,Calascibetta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f0c7cac8c4dea92bc1256f9a0047adda?OpenDocument
Calaris,Calaris,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d5395f0e53400843c1256f9a0047a974?OpenDocument
Caieta,Caieta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3e81b6f8b3aa9359c1256fa2005a2c6b?OpenDocument
Caiazzo,Caiazzo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f06f2af0d7950770c1256f9a0047ad4d?OpenDocument
Cagliari,Cagliari,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d5395f0e53400843c1256f9a0047a974?OpenDocument
