document_link,Nomi_statuti,NOME ,PRO_COM,DROP
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e8f850ba4a26e7a7c1256f9a00454328?OpenDocument,Bionde di Porcile (Belfiore),Belfiore,23007,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e942948edc1d65d3c1256fac003ef204?OpenDocument,Rivoltella (Desenzano del Garda),Desenzano del Garda,17067,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/eada567c40b0e121c1256f40003d047d?OpenDocument,Tenerano (Fivizzano),Fivizzano,45007,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/eb177658a95047d4c12571230052b6d0?OpenDocument,Perlascio (Casciana Terme),Casciana Terme,50040,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/eb286c50eaa63672c1256f9a0054e949?OpenDocument,"Cattaro, Catharum",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/eb90065c4141863dc1256fa2005a4c79?OpenDocument,Guadagnolo (Capranica Prenestina),Capranica Prenestina,58019,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ebd2331c9aa93639c1256f9a0047aded?OpenDocument,Calatafimi,Calatafimi-Segesta,81003,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ec5626c5472ca14dc1256fa3005ee232?OpenDocument,"Lagoraria, Lagorara",Maissana,11018,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ecc3b5964a48b3b8c1256fa400475291?OpenDocument,Les Clées,Cles,22062,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ed4ee30e35174e09c1256fa400491fe7?OpenDocument,"Portico (Portico e San Benedetto), Portico di Romagna",Portico e San Benedetto,040031,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/edd79c5fed351588c1256fa300601df1?OpenDocument,Montalto Tarugo (Fossombrone),Fossombrone,41015,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ef6e2c3d8288284ac1256fa400491d42?OpenDocument,"Santa Maria di Pontetetto, Pontetetto (Lucca)",Lucca,046017,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/efbc836bcb3e59b1c1256fa400492094?OpenDocument,Portole,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f01fe61768e0a5fec1256f9a00422883?OpenDocument,Bazzano,Valsamoggia,37061,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f06bac2f0080e557c1256fac00401efc?OpenDocument,Samöens,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f09c8e37c622c87dc1256f9a0056fde4?OpenDocument,"Ilcium, Ilci, Elsi, Elci (Radicondoli)",Radicondoli,52025,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f0cc3b5cfd8cf1cbc1256fa40048c94f?OpenDocument,Nonza,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f152090f6084103cc1256fa40048f096?OpenDocument,Payerne,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f1f91978439955cdc1257091002b7bd2?OpenDocument,Porchiano (Amelia),Amelia,55004,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f2488dbf72fa52cac1256fac00402a84?OpenDocument,San Piero in Mercato (Montespertoli),Montespertoli,48030,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f2b320a540de12d8c1256fac00405451?OpenDocument,"Stagnum, Stagno",Collesalvetti,49008,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f2b76afffeded8c5c1256f3b004d1f84?OpenDocument,Talamone,Orbetello,53018,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f521a7aa5c3336f0c1256fa3005fc5a6?OpenDocument,"Lugano, Luano, Leguano, Lauwvis, Lauis",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f54d9dd414691647c1256fac0040427d?OpenDocument,Sette Comuni,#VALUE!,,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f59d6b1f43675639c1256fa3005fc85d?OpenDocument,"Maccagnum, Maccagno Inferiore (Maccagno), Maccagno Imperiale, Macagno",Maccagno con Pino e Veddasca,12142,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f5aae5357f490041c1256f9a0054dfe6?OpenDocument,Condino,Borgo Chiese,022238,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f5b0de0d02f14f69c1256fa3006029ba?OpenDocument,Monterappoli (Empoli),Empoli,48014,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f5f32a14dbf2abf7c1256fa30060338f?OpenDocument,"Mutillianum, Mutigliano (Lucca)",Lucca,046017,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f6ad60c34879cc13c1256f9a00405f18?OpenDocument,Aspra (Rieti),Rieti,057059,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f6ae8b12aafbfd4ec1256fac003ef330?OpenDocument,Rocca Angitola (Francavilla Angitola),Francavilla Angitola,102014,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f6dbde76f2a9230dc1256f3b004d246a?OpenDocument,"Tirolo, Tirol",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f6ff1615838e1161c1256fa30060204b?OpenDocument,Montecelio (Guidonia Montecelio),Guidonia Montecelio,58047,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f706f0314ae8e36ac1256f9a0042762b?OpenDocument,"Bourg en Bresse, Bourg",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f73b38baae6edb91c1256fa3005fb27f?OpenDocument,"Limonta (Oliveto Lario), Elimonta",Oliveto Lario,97060,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f7da2a25ba40317dc1256fa300602eb2?OpenDocument,Montverand,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f83559b92c3a18afc1256f9a0054d721?OpenDocument,Comago (Sant'Olcese),Sant'Olcese,10055,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f8abca7df7fa0bccc1256f9a004918ad?OpenDocument,Chia (Soriano nel Cimino),Soriano nel Cimino,56048,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f9413f486d558454c1256fa300602d4f?OpenDocument,"Monticello (Cinigiano), Monticello D'Amiata, Montepinzutulo, Mons Pinzutulum",Cinigiano,053007,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f9aaff5a18cac582c1256f3b004d2ef9?OpenDocument,"Tredici Comuni, Tavernole (San Mauro di Saline)",San Mauro di Saline,23074,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fa406d109c47ffb8c1256f9a0056e207?OpenDocument,Corsica,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fa50ed8a2edce1efc1256fac004019ee?OpenDocument,Saint Michel de Maurienne,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fa51114560963977c1256fa300600ac1?OpenDocument,"Mocogna (Domodossola), Mochonia",Domodossola,103028,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/faff480fe98f36f0c1256fac0040310c?OpenDocument,Sarmego (Grumolo delle Abbadesse),Grumolo delle Abbadesse,24047,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fbd6e2fc4d32f159c1256fa400491c5b?OpenDocument,Poncin,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fbe9d263f88c4affc1256f9a0054e33b?OpenDocument,"Castrum, Castro (Farnese)",Farnese,056026,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fbf68fe6b1f9c200c1256fac003ee022?OpenDocument,"Rhacusium, Raugia, Ragusium, Ragusa (Dalmazia), Ragugia, Dubrovnik",Dalmazia,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fcc6185019cf5d63c1256f9a004052e6?OpenDocument,Alfaedo (Sant'Anna d'Alfaedo),Sant'Anna d'Alfaedo,23078,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fd1fa2069ed663c2c1256fa2005a54e8?OpenDocument,"Isola di Fano (Fossombrone), Isola",Fossombrone,41015,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fe033b32974e21ddc1256f9a0047c0dd?OpenDocument,"Carpaxium, Carpasio",#VALUE!,8068,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fe8e5094dd56f749c1256fa3005c609a?OpenDocument,Frattavecchia (Castiglione del Lago),Castiglione del Lago,54009,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fefb89a0243d3908c1256fa40048e1cb?OpenDocument,"Pagliero (San Damiano Macra), Paglierium, Pagliarium, Paglerium",San Damiano Macra,4207,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ffbb195bb072d96ac1256f9a00404c7f?OpenDocument,Abruzzo,#VALUE!,,uncertain
