dropdown_value,dropdown_text,document_link
Brixillum,Brixillum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/235e72c33c290fdbc1256f9a004278e7?OpenDocument
Broni,Broni,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1875ba802fd6c14cc1256f9a00428123?OpenDocument
Brosso,Brosso,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6049897640621f4ec1256f9a00428157?OpenDocument
Brotium,Brotium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6049897640621f4ec1256f9a00428157?OpenDocument
Broza,Broza,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4d6c5ec52ed67c4cc1256fa3005fb10c?OpenDocument
Brozio,Brozio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6049897640621f4ec1256f9a00428157?OpenDocument
Brozze,Brozze,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4d6c5ec52ed67c4cc1256fa3005fb10c?OpenDocument
Brugnaria,Brugnaria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0ed284a6be0bec2ec1256f9a00428215?OpenDocument
Brugnera,Brugnera,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0ed284a6be0bec2ec1256f9a00428215?OpenDocument
index_437,unknown_option_437,
index_438,unknown_option_438,
index_439,unknown_option_439,
index_440,unknown_option_440,
index_441,unknown_option_441,
index_442,unknown_option_442,
index_443,unknown_option_443,
index_444,unknown_option_444,
index_445,unknown_option_445,
index_446,unknown_option_446,
index_447,unknown_option_447,
index_448,unknown_option_448,
index_449,unknown_option_449,
index_450,unknown_option_450,
index_451,unknown_option_451,
index_452,unknown_option_452,
index_453,unknown_option_453,
index_454,unknown_option_454,
index_455,unknown_option_455,
index_456,unknown_option_456,
index_457,unknown_option_457,
index_458,unknown_option_458,
index_459,unknown_option_459,
index_460,unknown_option_460,
index_461,unknown_option_461,
index_462,unknown_option_462,
index_463,unknown_option_463,
index_464,unknown_option_464,
index_465,unknown_option_465,
index_466,unknown_option_466,
index_467,unknown_option_467,
index_468,unknown_option_468,
index_469,unknown_option_469,
index_470,unknown_option_470,
index_471,unknown_option_471,
index_472,unknown_option_472,
index_473,unknown_option_473,
index_474,unknown_option_474,
index_475,unknown_option_475,
index_476,unknown_option_476,
index_477,unknown_option_477,
index_478,unknown_option_478,
index_479,unknown_option_479,
index_480,unknown_option_480,
index_481,unknown_option_481,
index_482,unknown_option_482,
index_483,unknown_option_483,
index_484,unknown_option_484,
index_485,unknown_option_485,
index_486,unknown_option_486,
index_487,unknown_option_487,
index_488,unknown_option_488,
index_489,unknown_option_489,
index_490,unknown_option_490,
index_491,unknown_option_491,
index_492,unknown_option_492,
index_493,unknown_option_493,
index_494,unknown_option_494,
index_495,unknown_option_495,
index_496,unknown_option_496,
index_497,unknown_option_497,
index_498,unknown_option_498,
index_499,unknown_option_499,
index_500,unknown_option_500,
index_501,unknown_option_501,
index_502,unknown_option_502,
index_503,unknown_option_503,
index_504,unknown_option_504,
index_505,unknown_option_505,
index_506,unknown_option_506,
index_507,unknown_option_507,
index_508,unknown_option_508,
index_509,unknown_option_509,
index_510,unknown_option_510,
index_511,unknown_option_511,
index_512,unknown_option_512,
Camerinum,Camerinum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6a29f1794b4a7529c1256f9a0047b10d?OpenDocument
Caminate (Predappio),Caminate (Predappio),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ddf266b75c666565c1256f9a0047b202?OpenDocument
Camino,Camino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/838447f3c2a7b759c1256f9a0047b213?OpenDocument
Caminum,Caminum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/838447f3c2a7b759c1256f9a0047b213?OpenDocument
Cammorana,Cammorana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad0cd9298f69a916c1256f9a0047b223?OpenDocument
Camonica,Camonica,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e083cce9e0350851c1258b260029b5af?OpenDocument
Camorana (Pavullo nel Frignano),Camorana (Pavullo nel Frignano),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad0cd9298f69a916c1256f9a0047b223?OpenDocument
Campagna,Campagna,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/97d102b688b3ef42c1256f9a0047b23a?OpenDocument
Campagna e Marittima,Campagna e Marittima,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1653643f36d0a888c1256f9a0047b26c?OpenDocument
Campagnano di Roma,Campagnano di Roma,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/db3ab9c17c20b04ac1256f9a0047b24c?OpenDocument
Campanianum,Campanianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/db3ab9c17c20b04ac1256f9a0047b24c?OpenDocument
Campeggio (Monghidoro),Campeggio (Monghidoro),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b8cc9e7ce8337f1cc1256f9a0047b2c4?OpenDocument
Campello sul Clitunno,Campello sul Clitunno,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0061d6c4ef3fddd9c1256f9a0047b2e3?OpenDocument
Campellum,Campellum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0061d6c4ef3fddd9c1256f9a0047b2e3?OpenDocument
Campiglio (Vignola),Campiglio (Vignola),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4567827937938c49c1256f9a0047b2f3?OpenDocument
Campilionum,Campilionum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fac17afd282241f0c1256f9a0047b322?OpenDocument
Campione d'Italia,Campione d'Italia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fac17afd282241f0c1256f9a0047b322?OpenDocument
Campo,Campo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/13a0b2a4e136266bc1256f9a0047b54f?OpenDocument
Campo Ligure,Campo Ligure,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/13a0b2a4e136266bc1256f9a0047b54f?OpenDocument
Campofreddo,Campofreddo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/13a0b2a4e136266bc1256f9a0047b54f?OpenDocument
Campogaiano,Campogaiano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ae95061c84d36219c1256f9a0047b363?OpenDocument
Campogalliano,Campogalliano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ae95061c84d36219c1256f9a0047b363?OpenDocument
Camporeggiano,Camporeggiano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/920a551f4ddd686dc1256f9a0047b376?OpenDocument
Camporegianus,Camporegianus,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/920a551f4ddd686dc1256f9a0047b376?OpenDocument
Camporgiano,Camporgiano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/920a551f4ddd686dc1256f9a0047b376?OpenDocument
Camposampiero,Camposampiero,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fd6cc33cdbc9e343c1256f9a0047b484?OpenDocument
Campus Sancti Petri,Campus Sancti Petri,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fd6cc33cdbc9e343c1256f9a0047b484?OpenDocument
Camurana,Camurana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad0cd9298f69a916c1256f9a0047b223?OpenDocument
Canale (Avigliano),Canale (Avigliano),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/25ad058a3a4b1b9bc1256f9a0047b5f2?OpenDocument
Canali,Canali,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/25ad058a3a4b1b9bc1256f9a0047b5f2?OpenDocument
Canapicium,Canapicium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8b1dcbc1996d197ec1256f9a0047b654?OpenDocument
Canari,Canari,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/91bed82555da193dc1256f9a0047b627?OpenDocument
Canavasium,Canavasium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8b1dcbc1996d197ec1256f9a0047b654?OpenDocument
Canavese,Canavese,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8b1dcbc1996d197ec1256f9a0047b654?OpenDocument
Canavisium,Canavisium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8b1dcbc1996d197ec1256f9a0047b654?OpenDocument
Candia Lomellina,Candia Lomellina,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2b6f8c5627e77a10c1256f9a0047b6af?OpenDocument
Canellae,Canellae,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9e8b112d471efc61c1256f9a0047b6d5?OpenDocument
Canelli,Canelli,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9e8b112d471efc61c1256f9a0047b6d5?OpenDocument
Caneva,Caneva,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/87d8296fa65b926bc1256f9a0047b74d?OpenDocument
Canischio,Canischio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6fc2773e098c6cafc1256f9a0047b7d6?OpenDocument
Canischulum,Canischulum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6fc2773e098c6cafc1256f9a0047b7d6?OpenDocument
Canneto sull'Oglio,Canneto sull'Oglio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aaed6e4e1e23bf6ac1256f9a0047b7f4?OpenDocument
Cannetum,Cannetum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aaed6e4e1e23bf6ac1256f9a0047b7f4?OpenDocument
Cannobio,Cannobio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e2aa348f4c018eddc1256f9a0047b992?OpenDocument
Cannobium,Cannobium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e2aa348f4c018eddc1256f9a0047b992?OpenDocument
Cannosa,Cannosa,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d79221507aa704bfc1256f9a0047bbd0?OpenDocument
Canobium,Canobium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e2aa348f4c018eddc1256f9a0047b992?OpenDocument
Cansaria,Cansaria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0ac0c1f8f4ebce15c1256fac004029ef?OpenDocument
Cantalupo del Sannio,Cantalupo del Sannio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/63dd680b1cf827c7c1256f9a0047bbe9?OpenDocument
Cantalupus,Cantalupus,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/63dd680b1cf827c7c1256f9a0047bbe9?OpenDocument
Capha,Capha,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d2478b65d8b9e210c1256f9a0047a86d?OpenDocument
Capicium,Capicium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7bc4cb2166431d0fc1256f9a0047bc06?OpenDocument
Capizzi,Capizzi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7bc4cb2166431d0fc1256f9a0047bc06?OpenDocument
Capodistria,Capodistria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/95631d1a50d371cec1256f9a0047bc32?OpenDocument
Cappella (Seravezza),Cappella (Seravezza),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/407736882e307447c1256f9a0047bd2a?OpenDocument
Capraia Isola,Capraia Isola,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/277c816d1f1cdc25c1256f9a0047bdb2?OpenDocument
Caprigliola (Aulla),Caprigliola (Aulla),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6107b25d7d9c058dc1256f9a0047bdc7?OpenDocument
Capua,Capua,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/75322d2299e9d596c1256f9a0047be13?OpenDocument
Capugnano (Porretta Terme),Capugnano (Porretta Terme),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7f6634282d147087c1256f9a0047be76?OpenDocument
Caput Aggeris,Caput Aggeris,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e8000e6c2fe6da62c1256f9a0056d560?OpenDocument
Caput Scilicis,Caput Scilicis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3a81e54924c77337c1256f9a0054e0ea?OpenDocument
Caralis,Caralis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d5395f0e53400843c1256f9a0047a974?OpenDocument
Caravaggio,Caravaggio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/13a0f3146c8dd93bc1256f9a0047be84?OpenDocument
Caravino,Caravino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/48884bc06177ffdfc1256f9a0047be92?OpenDocument
Carbognano,Carbognano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/859872bf89782f0ac1256f9a0047bea3?OpenDocument
Carboneanum,Carboneanum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/859872bf89782f0ac1256f9a0047bea3?OpenDocument
Carda (Apecchio),Carda (Apecchio),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5db39a8866459a43c1256f9a0047bf1a?OpenDocument
Cargna,Cargna,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dea12f97bdb23798c1256f9a0047c086?OpenDocument
Cargnanum,Cargnanum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3d702584c8f3b48cc1256fa9003c2979?OpenDocument
Carignano,Carignano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3d702584c8f3b48cc1256fa9003c2979?OpenDocument
Carinianum,Carinianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3d702584c8f3b48cc1256fa9003c2979?OpenDocument
Carinola,Carinola,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/649107cc9c6a855ac1256f9a0047bfe3?OpenDocument
Carium,Carium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c5557122721cb63bc1256f9a00491ca8?OpenDocument
Carmagnola,Carmagnola,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bec79c34dfb02729c1256f9a0047c012?OpenDocument
Carmagnolia,Carmagnolia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bec79c34dfb02729c1256f9a0047c012?OpenDocument
Carmaniola,Carmaniola,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bec79c34dfb02729c1256f9a0047c012?OpenDocument
Carmignano,Carmignano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5560b63fb0c8d493c1256f9a0047c06e?OpenDocument
Carminianum,Carminianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5560b63fb0c8d493c1256f9a0047c06e?OpenDocument
Carnea,Carnea,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dea12f97bdb23798c1256f9a0047c086?OpenDocument
Carnia,Carnia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dea12f97bdb23798c1256f9a0047c086?OpenDocument
Carona e Ciona,Carona e Ciona,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/65aa13b3e6791631c1256f9a0047c09d?OpenDocument
Carpasio,Carpasio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fe033b32974e21ddc1256f9a0047c0dd?OpenDocument
Carpaxium,Carpaxium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fe033b32974e21ddc1256f9a0047c0dd?OpenDocument
Carpenedolo,Carpenedolo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/95fb8681a8e85aafc1256f9a0047c0f2?OpenDocument
Carpeneto,Carpeneto,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5a5bfa74fc7804ffc1256f9a0047c104?OpenDocument
Carpenetum,Carpenetum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5a5bfa74fc7804ffc1256f9a0047c104?OpenDocument
Carpi,Carpi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9bedc3d3ef0246c0c1256f9a0047c11c?OpenDocument
Carpugnino (Brovello Carpugnino),Carpugnino (Brovello Carpugnino),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1387c8373280a53cc1256f9a0047c2c2?OpenDocument
Carpum,Carpum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9bedc3d3ef0246c0c1256f9a0047c11c?OpenDocument
Carrara,Carrara,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aa4dc2e469a21a53c1256f9a0047c2d4?OpenDocument
Carraria,Carraria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aa4dc2e469a21a53c1256f9a0047c2d4?OpenDocument
Carrodano,Carrodano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1ae7b6443a1069c4c1256f9a0047c456?OpenDocument
Cartignano,Cartignano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/75f5a60db32afa3fc1256f9a0047c469?OpenDocument
Casal Fiumanese,Casal Fiumanese,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7e8bc4b0954f6f6fc1256f9a0047c647?OpenDocument
Casalbeltrame,Casalbeltrame,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f19dea1126f2e0f3c1256f9a0047c479?OpenDocument
Casale de' Greci,Casale de' Greci,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0ac0c1f8f4ebce15c1256fac004029ef?OpenDocument
Casale Marittimo,Casale Marittimo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7e67a8f775c7d864c1256f9a0047c4d8?OpenDocument
Casale Monferrato,Casale Monferrato,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f59d5b7e6e376a15c1256f9a0047c4e9?OpenDocument
Casale Sancti Evasii,Casale Sancti Evasii,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f59d5b7e6e376a15c1256f9a0047c4e9?OpenDocument
Casalecchio dei Conti (Castel San Pietro Terme),Casalecchio dei Conti (Castel San Pietro Terme),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a18ab2ce75ee1433c1256f9a0047c4cd?OpenDocument
Casalfiumanese,Casalfiumanese,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7e8bc4b0954f6f6fc1256f9a0047c647?OpenDocument
