"comune1921","circondario1921","provincia1921","regione1921","fascist_violence","fascist_branch","fascist1921_vv","fascist1921restr","fascist1924_vv","deportations_d","depo_pop_cap1","large_donors","foots_pop6m","excess_mf1918","rain1919","psu1913_vv","psu1919_vv","psu1920d","psu1921_vv","psu1924_vv","strike_agr_1920","z_red_scare_index","lpop1911","sh_pop_1911_be6","larea","centre_alt","max_alt","ard_vol_pop6m","army_suppliers_d","cruent_d","veterans74_95","veterans96_00","dlab","shcrop","landlord_ass","ind_workers","ind_firms","literacy","elites","bourgeoisie","ownfarm_lots1885","nazi_occ_duration","viol_crimes1874","crime1874","lpop2","lpop3","lpop4","ppi1919_vv","fascist1919_vv","nationalist1919_vv","pnf1921_vv","pnf1921_d","ppi1921_vv","off_fascist1924_vv","ppi1924_vv","traditional1919_vv","traditional1921_vv","traditional1924_vv","casualties_pop6m","draft_foots_pop6m","draftres_foots_pop6m","arditi_pop6m","volunt_pop6m","ard_vol_d","ass_memb1900s_pop","ass1900s_d","agrstrike1913_4","indstrike1913_4","agrstrikers1913_4","indstrikers1913_4","fascist_murders","political_violence","other_violence","mlarge1885","jewish_pop1911","monuments1921d","monuments1921_pop","volunteers1866d","volunteers1866_pop","z_fascism_index","no_south","psu_cand1913","salo","KZ","geometry","veterans","province_fe","fascist_spread_21","fascist_spread_24"
"parone","varallo","novara","piemonte",0,0,0.037531316280365,NA,0.495867788791656,0,0,0,0,NA,0.611599385738373,0.188524588942528,0.299270063638687,0,0.192857146263123,0.107438020408154,0,-0.541589438915253,5.3423342704773,0.10047847032547,6.60934925079346,453,1954,0,0,1,0.270783513784409,0.170606076717377,0.0652861222624779,0.00237116659991443,0,0,0,0.965517222881317,0.0416534915566444,0.104410365223885,1,718,0.367457926273346,1.91078126430511,28.5405349731445,152.473083496094,814.562133789062,0.160583943128586,0,0,0,0,0.257142871618271,0.487603306770325,0.32231405377388,0.540145933628082,0.512468695640564,0.0743801668286324,0.0689655169844627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82716602366418e-05,0,0,0,0,-0.544975519180298,1,1,1,0,c(8.26000022888184, 45.7900009155273),0.441389590501785,"novara",0.037531316280365,0.458336472511292
"parravicino","como","como","lombardia",0,0,0.0258419290184975,NA,0.246153846383095,0,0,0,0.0452488698065281,NA,0.931607842445374,0.0277777779847383,0.171428576111794,0,0.22916667163372,0.284615397453308,0,-0.75915664434433,6.2441668510437,0.143689319491386,4.96284484863281,323,1317,0,0,1,0.253219872713089,0.154590994119644,0.116966679692268,0.0875526592135429,0,1.01587307453156,0.0119047621265054,0.96380090713501,0.0243584848940372,0.0953657627105713,0,719,0.043177891522646,1.77029359340668,38.9896202087402,243.45768737793,1520.1904296875,0.457142859697342,0,0,0,0,0.631944417953491,0.246153846383095,0.446153849363327,0.371428579092026,0.11304696649313,0.0153846153989434,0.0678733065724373,0.0135746607556939,0.0407239831984043,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000231704034376889,0,0,0,0,-1.0045051574707,1,1,1,0,c(9.19999980926514, 45.7999992370605),0.407810866832733,"como",0.0258419290184975,0.220311917364597
"parre","clusone","bergamo","lombardia",0,0,0.0206127222627401,NA,0.546296298503876,0,0,0,0.0190336741507053,NA,0.918119847774506,0,0.039215687662363,0,0.0971223041415215,0.111111111938953,0,-0.984163343906403,7.49052953720093,0.187046349048615,7.73587036132812,710,2315,0,0,1,0.275433033704758,0.157569915056229,0.169170692563057,0.0124511830508709,0,0.253855288028717,0.0118623962625861,0.957540273666382,0.0139673789963126,0.0903285071253777,1,718,1.33133637905121,7.322350025177,56.1080322265625,420.278869628906,3148.111328125,0.811764717102051,0,0,0,0,0.84172660112381,0.546296298503876,0.263888895511627,0.149019613862038,0.0405383557081223,0.0740740746259689,0.036603219807148,0.00878477282822132,0.0161054171621799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116181501653045,0,0,0,0,-0.562184512615204,1,0,1,0,c(9.89999961853027, 45.8699989318848),0.433002948760986,"bergamo",0.0206127222627401,0.525683576241136
"partinico","palermo","palermo","sicilia",0,0,0,0,0.763170182704926,0,0,0,0.01778101362288,0.495033979415894,1,0,0.007905138656497,0,0.00958677660673857,0.00699300691485405,0,-1.03744924068451,9.9830379486084,0.132572963833809,9.30383110046387,180,550,0.000207965058507398,0,1,0.15383392572403,0.111466683447361,0.29319503903389,0.00531242089346051,0,0.0454668700695038,0.0118412729352713,0.338983058929443,0.0555274486541748,0.0642549991607666,1,74,1.65987181663513,10.5125217437744,99.6610488891602,994.919982910156,9932.32421875,0.0445562340319157,0,0,0,0,0.110743798315525,0.763170182704926,0.0226107221096754,0.902982354164124,0.879669427871704,0.182284384965897,0.0206925235688686,0.00842258520424366,0.0167411882430315,0.000207965058507398,0,1,0,0,0,0,0,0,0,0,0,0,0.000523224647622555,0,0,1,0,-0.338634610176086,0,0,0,0,c(13.1000003814697, 38.0299987792969),0.265300609171391,"palermo",0,0.763170182704926
"paruzzaro","novara","novara","piemonte",0,0,0.00147601461503655,0.00147601461503655,0.508982062339783,0,0,0,0.0718749985098839,NA,0.682450890541077,0.267080754041672,0.775280892848969,1,0.627306282520294,0.305389225482941,1,2.07820010185242,6.87935590744019,0.175925925374031,5.92958927154541,334,516,0,0,1,0.270783513784409,0.170469582080841,0.112341769039631,0.00666817370802164,0,0.00729927001520991,0.00243309000506997,0.881250023841858,0.0404611192643642,0.108838155865669,0,718,0.612135589122772,1.1477541923523,47.3255386352539,325.569213867188,2239.70654296875,0.112359553575516,0,0,0,0,0.184501841664314,0.508982062339783,0.185628741979599,0.112359553575516,0.186715856194496,0,0.0843750014901161,0.0281249992549419,0.0687500014901161,0,0,0,0.12139917910099,1,0,0,0,0,0,0,0,1,0.000141220894875005,1,1.02880656719208,0,1.02880656719208,-0.730079710483551,1,1,1,0,c(8.52000045776367, 45.75),0.44125309586525,"novara",0.00147601461503655,0.507506047724746
"parzanica","bergamo","bergamo","lombardia",0,0,0.0473395921289921,0.0473395921289921,0.336448609828949,0,0,0,0.04296875,NA,0.98516833782196,0,0.0209790207445621,0,0.140845075249672,0.0560747645795345,0,-1.0151994228363,6.58892631530762,0.243466302752495,6.99393320083618,753,1108,0.00390625,1,1,0.275433033704758,0.15761823952198,0.127078995108604,0.0335239097476006,0,0.0953757241368294,0.00578034669160843,0.8125,0.0145530141890049,0.113045737147331,0,718,0.785061419010162,6.56087017059326,43.4139518737793,286.051330566406,1884.77099609375,0.804195821285248,0,0,0,0,0.781690120697021,0.327102810144424,0.551401853561401,0.174825176596642,0.0301251970231533,0.0280373822897673,0.0703125,0.01171875,0.0390625,0.00390625,0,1,0,0,0,0,0,0,0,0,0,1,4.32333217759151e-05,0,0,0,0,-0.739793539047241,1,1,1,0,c(10.039999961853, 45.7299995422363),0.433051273226738,"bergamo",0.0473395921289921,0.289109017699957
"pasiandiprato","udine","udine","veneto",0,0,0.0241534300148487,NA,0.474537044763565,0,0,0,0.0367892980575562,NA,0.740247488021851,0.289575278759003,0.321357280015945,0,0.403685092926025,0.157407402992249,1,0.265166342258453,8.03171062469482,0.183620408177376,7.33823823928833,106,120,0,0,1,0.338205605745316,0.168088853359222,0.0850603058934212,0.0327844358980656,0,0.0360054336488247,0.0122282607480884,0.921404659748077,0.029199805110693,0.135655879974365,1,723,1.12125158309937,4.56323337554932,64.5083770751953,518.112609863281,4161.33056640625,0.357285439968109,0,0,0,0,0.336683422327042,0.474537044763565,0.335648149251938,0.309381246566772,0.235478058457375,0.0185185186564922,0.0484949834644794,0.0125418063253164,0.0351170562207699,0,0,0,0.0311992205679417,1,0,0,0,0,0,0,0,0,0.000227063821512274,0,0,0,0,-0.654866576194763,1,1,1,0,c(13.1700000762939, 46.0499992370605),0.506294459104538,"udine",0.0241534300148487,0.450383614748716
"pasiano","pordenone","udine","veneto",0.129769012331963,0,0.0243666432797909,NA,0.575576424598694,0,0,0,0.04192228987813,NA,0.740247488021851,0.15335051715374,0.376536309719086,0,0.321344792842865,0.216908618807793,1,0.359072834253311,8.94975471496582,0.213599786162376,8.42046165466309,13,18,0.000340831640642136,0,1,0.338205605745316,0.167662858963013,0.103153295814991,0.097845770418644,0,0.138428643345833,0.00881881359964609,0.781186103820801,0.0225413665175438,0.0838588774204254,1,723,1.60263967514038,4.85505533218384,80.0981063842773,716.858459472656,6415.70703125,0.15530726313591,0,0,0,0,0.416731834411621,0.575576424598694,0.0879590064287186,0.369832396507263,0.237556725740433,0.0888129770755768,0.0524880699813366,0.0190865714102983,0.0398772992193699,0.000340831640642136,0,1,0,0,0,0,0,0,0,0.259538024663925,0.129769012331963,0,3.63583458238281e-05,1,0.129769012331963,1,0.129769012331963,-0.175969943404198,1,1,1,0,c(12.6199998855591, 45.8499984741211),0.505868464708328,"udine",0.0243666432797909,0.551209781318903
"pasianschiavonesco","udine","udine","veneto",0,0,0.0345699340105057,NA,0.594621539115906,0,0,0,0.0442139729857445,NA,0.740247488021851,0.114285714924335,0.0612691454589367,0,0.298086613416672,0.176294818520546,1,-0.177465051412582,8.55525970458984,0.191952258348465,8.36100673675537,77,104,0.00109170307405293,0,1,0.338205605745316,0.167840361595154,0.0850603058934212,0.0327844358980656,0,0.020539153367281,0.000855798018164933,0.858624458312988,0.029199805110693,0.135655879974365,1,723,1.12125158309937,4.56323337554932,73.1924667358398,626.180603027344,5357.1376953125,0.317286640405655,0,0,0,0,0.330312192440033,0.594621539115906,0.171314746141434,0.575492322444916,0.337031245231628,0.0358565747737885,0.0622270740568638,0.0147379916161299,0.042030569165945,0.00109170307405293,0,1,0,0,0,0,0,0,0,0,0,0,0.000227063806960359,1,0.96264922618866,1,0.96264922618866,-0.406522303819656,1,1,1,0,c(13.1000003814697, 46),0.506045967340469,"udine",0.0345699340105057,0.5600516051054
"paspardo","breno","brescia","lombardia",0,0,0.0138408308848739,0.0138408308848739,0.491228073835373,0,0,0,0.0366300381720066,NA,1,0,0,0,0.129411771893501,0.16666667163372,0,-1.05090260505676,6.64898443222046,0.190414503216743,6.94119024276733,849,2809,0,0,1,0.152738600969315,0.10810262709856,0.18260869383812,0.00838509295135736,0,0,0,0.95604395866394,0.0116459624841809,0.0841614902019501,1,719,0.81599348783493,6.07461786270142,44.2089958190918,293.944915771484,1954.43518066406,0.687943279743195,0,0,0,0,0.735294103622437,0.491228073835373,0.342105269432068,0.106382980942726,0.0332179926335812,0,0.0769230797886848,0.0109890112653375,0.0293040294200182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013184109411668,0,0,0,0,-0.687454164028168,1,0,1,0,c(10.3699998855591, 46.0299987792969),0.260841228067875,"brescia",0.0138408308848739,0.477387242950499
"passerano","asti","alessandria","piemonte",0,0,0.0982643887400627,NA,0.842519700527191,0,0,0,0.0393700785934925,NA,0.593820869922638,0,0.610294103622437,0,0.414634138345718,0.031496062874794,1,0.756893932819366,6.37842607498169,0.154499158263206,6.16751670837402,300,465,0,0,1,0.262133926153183,0.140384569764137,0.0523678995668888,0.0257113147526979,0,0.0836120396852493,0.013377926312387,0.909448802471161,0.0205123368650675,0.0576614066958427,1,716,0.724287807941437,4.34572649002075,40.6843185424805,259.501922607422,1655.2138671875,0.0955882370471954,0,0,0,0,0.138211384415627,0.842519700527191,0.047244094312191,0.294117659330368,0.348890066146851,0.078740157186985,0.062992125749588,0.0236220471560955,0.0354330725967884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101820565760136,0,0,0,0,0.346895962953568,1,1,1,0,c(8.02000045776367, 45.060001373291),0.40251849591732,"alessandria",0.0982643887400627,0.744255311787128
"passignanosultrasimeno","perugia","perugia","umbria",0,0,0.271254867315292,NA,0.988298833370209,0,0,0,0.0449910014867783,NA,1,0.00361445778980851,0.499443829059601,0,0.0216962527483702,0.00450045010074973,1,0.568243205547333,8.31066131591797,0.171133518218994,8.68270778656006,289,798,0,0,1,0.264678299427032,0.157555788755417,0.16466723382473,0.385318487882614,0,0.13609467446804,0.0399408265948296,0.518896222114563,0.0449871458113194,0.0487003698945045,0,408,2.00414180755615,6.68047285079956,69.0670928955078,573.993225097656,4770.26318359375,0.0645161271095276,0,0,0,0,0.0315581858158112,0.988298833370209,0.00180018006358296,0.409343719482422,0.67154586315155,0.00450045010074973,0.0545890815556049,0.0197960399091244,0.0437912419438362,0,0,0,0.0334398820996284,1,0,0,0,0,0,0,0,0,0.000257464591413736,1,0.491762965917587,0,0.491762965917587,1.56332123279572,1,1,1,0,c(12.1499996185303, 43.1800003051758),0.422234088182449,"perugia",0.271254867315292,0.717043966054916
"passirano","chiari","brescia","lombardia",0,0,0.0338730663061142,0.0338730663061142,0.399548530578613,0,0,0,0.0213776715099812,NA,1,0,0.0550724640488625,0,0.124338626861572,0.128668174147606,1,-0.18801087141037,7.59488439559937,0.160462781786919,7.00578880310059,210,344,0,0,1,0.152738600969315,0.108075991272926,0.198041647672653,0.104813128709793,0,0.0864440053701401,0.0147347738966346,0.846793353557587,0.0217900983989239,0.0804027020931244,0,719,0.993541955947876,12.108793258667,57.6822700500488,438.090179443359,3327.244140625,0.362318843603134,0,0,0,0,0.362433850765228,0.399548530578613,0.469525963068008,0.289855062961578,0.225386187434196,0.00225733639672399,0.0344418063759804,0.00712589081376791,0.0190023761242628,0,0,0,0,0,0,0,0,0,0,0,0,1,2.07932625926333e-05,0,0,0,0,-0.717371165752411,1,0,1,0,c(10.0600004196167, 45.5999984741211),0.260814592242241,"brescia",0.0338730663061142,0.365675464272499
"pastrengo","verona","verona","veneto",0,1,0.0341685637831688,0.0341685637831688,0.658045947551727,0,0,0,0.0111287757754326,NA,0.999196112155914,0.133640557527542,0.236842110753059,1,0.332574039697647,0.117816090583801,1,1.1618572473526,7.27517223358154,0.139889195561409,6.79794025421143,192,262,0,0,1,0.270497739315033,0.140672922134399,0.247250333428383,0.150351956486702,0,0.0313779003918171,0.00682128220796585,0.705882370471954,0.021117465570569,0.086009681224823,1,718,0.561141014099121,4.86322212219238,52.9281311035156,385.061279296875,2801.38696289062,0.203007519245148,0,0,0.0341685637831688,1,0.300683379173279,0.658045947551727,0.204022988677025,0.560150384902954,0.332574039697647,0.00287356320768595,0.0333863273262978,0.00317965028807521,0.0111287757754326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011304096551612,0,0,1,0,0.836633145809174,1,1,1,0,c(10.8199996948242, 45.4799995422363),0.411170661449432,"verona",0.0341685637831688,0.623877383768559
"pasturana","noviligure","alessandria","piemonte",0,0,0.0985927507281303,NA,0.645631074905396,1,1,0,0.0213414635509253,NA,0.941252708435059,0.380645155906677,0.65482234954834,1,0.518918931484222,0.242718443274498,2,2.64236402511597,6.6995005607605,0.131773397326469,6.2441668510437,214,220,0,0,1,0.23923896253109,0.136025086045265,0.129984244704247,0.0868772268295288,0,0.0103359175845981,0.00516795879229903,0.908536612987518,0.0258642137050629,0.076183371245861,1,721,1.24577331542969,1.95764374732971,44.8833084106445,300.695739746094,2014.51135253906,0.192893400788307,0,0,0,0,0.0324324332177639,0.640776693820953,0.0339805819094181,0.0964467003941536,0.350055903196335,0.0776699036359787,0.0335365869104862,0.00914634112268686,0.0213414635509253,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1382394809043e-05,0,0,0,0,0.0390410088002682,1,1,1,0,c(8.75, 44.7299995422363),0.375264048576355,"alessandria",0.0985927507281303,0.547038324177265
"pasturo","lecco","como","lombardia",0,0,0,0,0.393750011920929,0,0,0,0.0510948896408081,NA,1,0.0623347163200378,0.0430107526481152,0,0.0315315313637257,0.0500000007450581,0,-0.977704703807831,6.86693334579468,0.184375002980232,7.51261758804321,641,2410,0,0,1,0.186890617012978,0.137265756726265,0.162615537643433,0.00136939401272684,0,0.129482075572014,0.0219123512506485,0.922141134738922,0.0184868201613426,0.107497431337833,0,720,0.685938239097595,3.23370885848999,47.1547737121582,323.808685302734,2223.57275390625,0.623655915260315,0,0,0,0,0.486486494541168,0.387499988079071,0.306250005960464,0.333333343267441,0.481981992721558,0.231250002980232,0.0754257887601852,0.0145985400304198,0.0510948896408081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.919775366783142,1,1,1,0,c(9.4399995803833, 45.9500007629395),0.324156373739243,"como",0,0.393750011920929
"paterno","catania","catania","sicilia",0,0,NA,NA,1,0,0,0,0.0305070988833904,0.392547994852066,1,0,0,0,NA,0,0,-1.05090260505676,10.2723922729492,0.150261044502258,9.81765747070312,239,2845,0.000324543623719364,0,1,0.167225182056427,0.104930132627487,0.415226936340332,0.049757856875658,0,0.0491690710186958,0.0116742206737399,0.387505084276199,0.0270976461470127,0.0470097959041595,0,88,1.28969848155975,3.17050886154175,105.522041320801,1083.9638671875,11134.9013671875,0.0274532716721296,0,0,NA,NA,NA,1,0,0.339953273534775,NA,0,0.0356997959315777,0.012251521460712,0.0284787025302649,0.000324543623719364,0,1,0,0,0,0,0,0,0,0,0,1,0.000284746987745166,0,0,0,0,0.434395343065262,0,0,0,0,c(14.8999996185303, 37.5499992370605),0.272155314683914,"catania",NA,NA
"paternopoli","santangelodelombardi","avellino","campania",0,0,NA,NA,0.817589581012726,0,0,0,0.0259875264018774,NA,1,0,0,0,NA,0,0,-1.05090260505676,7.84070634841919,0.162077099084854,7.52564001083374,490,650,0,0,1,0.209249228239059,0.135732710361481,0.281715959310532,0.0771345272660255,0,0.107204116880894,0.0368782170116901,0.431392937898636,0.0236568097025156,0.0544773004949093,0,144,1.34228193759918,3.62416100502014,61.476676940918,482.020568847656,3779.38159179688,NA,0,0,NA,NA,NA,0.817589581012726,0,NA,NA,0.175895765423775,0.0291060283780098,0.0145530141890049,0.0259875264018774,0,0,0,0,0,0,0,0,0,0,0,0,0,9.84219732345082e-05,1,0.393391042947769,0,0.393391042947769,0.0517917163670063,0,0,0,0,c(15.0200004577637, 40.9700012207031),0.34498193860054,"avellino",NA,NA
"pattada","ozieri","sassari","sardegna",0,0,0,0,0.601834833621979,0,0,0,0.0424959659576416,NA,0.898168802261353,0,0.00105263153091073,0,0.0153121314942837,0.000917431199923158,0,-1.04911124706268,8.45148086547852,0.148868009448051,9.72675037384033,794,1094,0.00107584719080478,0,1,0.165306493639946,0.123529247939587,0.480265349149704,0.0593698173761368,0,0.0328317359089851,0.00911992695182562,0.661646068096161,0.0772802606225014,0.045273631811142,1,132,0.743218123912811,6.68896341323853,71.4275283813477,603.668395996094,5101.89208984375,0.0357894748449326,0,0,0,0,0.161366313695908,0.601834833621979,0.00917431153357029,0.494736850261688,0.438162535429001,0.00458715576678514,0.0511027425527573,0.0166756324470043,0.041420117020607,0.00107584719080478,0,1,0,0,0,0,0,0,0,0,0,0,0.000337368517648429,0,0,0,0,-0.59243381023407,0,0,0,0,c(9.11999988555908, 40.5699996948242),0.288835741579533,"sassari",0,0.601834833621979
"patu","gallipoli","lecce","puglie",0,0,0,0,0.98920863866806,0,0,0,0.0626450106501579,NA,NA,0,0,0,NA,0.00359712238423526,0,-1.05090260505676,7.0553126335144,0.176876619458199,6.73221063613892,125,161,0.00232018553651869,0,1,0.285590589046478,0.160005733370781,0.494111001491547,0.0515488870441914,0,0,0,0.412993043661118,0.0329945161938667,0.0415456593036652,0,127,2.69743752479553,5.54473257064819,49.7774353027344,351.195373535156,2477.79321289062,0.0100334445014596,0,0,0,0,NA,0.161870509386063,0,0.989966571331024,NA,0.82733815908432,0.0719257518649101,0.0208816714584827,0.0533642694354057,0.00232018553651869,0,1,0,0,0,0,0,0,0,0,0,1,0.000159521849127486,0,0,0,0,0.0169501174241304,0,0,0,0,c(18.3400001525879, 40.8300018310547),0.445596322417259,"lecce",0,0.98920863866806
"paularo","tolmezzo","udine","veneto",0,0,0.0474772043526173,NA,0.90107524394989,0,0,0,0.0491803288459778,NA,1,0.118032783269882,0.0498960502445698,0,0.222988501191139,0.049462366849184,1,-0.196820363402367,7.90396547317505,0.211595267057419,8.93458652496338,690,2199,0.00126103404909372,0,1,0.338205605745316,0.167995676398277,0.135336652398109,0.000979063101112843,0,0.0326188243925571,0.0167753957211971,0.883984863758087,0.0141587592661381,0.0660490989685059,1,723,1.39894163608551,6.20400238037109,62.4726715087891,493.781829833984,3902.83447265625,0.0103950100019574,0,0,0,0,0.266666680574417,0.90107524394989,0.049462366849184,0.492723494768143,0.462867587804794,0,0.0996216908097267,0.0252206809818745,0.0428751558065414,0.00126103404909372,0,1,0,0,0,0,0,0,0,0,0,0,0.000237556028878316,0,0,0,0,0.149214819073677,1,1,1,0,c(13.1000003814697, 46.5200004577637),0.506201282143593,"udine",0.0474772043526173,0.853598039597273
"pauliarbarei","cagliari","cagliari","sardegna",0,0,0,0,0.5,0,0,0,0.0328638479113579,NA,0.847024202346802,0,0,0,NA,0.0138888889923692,0,-1.05090260505676,6.16120719909668,0.145569622516632,7.32118844985962,180,366,0,0,0,0.145492002367973,0.118191920220852,0.384068697690964,0.00444181216880679,0,0.0237154141068459,0.0118577070534229,0.356807500123978,0.0245780292898417,0.0384957045316696,1,132,0.484730988740921,8.96752262115479,37.9604759216309,233.882339477539,1440.99755859375,0.405063301324844,0,0,0,0,NA,0.5,0.0555555559694767,0.215189874172211,NA,0,0.0328638479113579,0,0.0328638479113579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244630355155095,0,0,0,0,-0.752631783485413,0,0,0,0,c(8.92000007629395, 39.6599998474121),0.263683922588825,"cagliari",0,0.5
