"comune1921","circondario1921","provincia1921","regione1921","fascist_violence","fascist_branch","fascist1921_vv","fascist1921restr","fascist1924_vv","deportations_d","depo_pop_cap1","large_donors","foots_pop6m","excess_mf1918","rain1919","psu1913_vv","psu1919_vv","psu1920d","psu1921_vv","psu1924_vv","strike_agr_1920","z_red_scare_index","lpop1911","sh_pop_1911_be6","larea","centre_alt","max_alt","ard_vol_pop6m","army_suppliers_d","cruent_d","veterans74_95","veterans96_00","dlab","shcrop","landlord_ass","ind_workers","ind_firms","literacy","elites","bourgeoisie","ownfarm_lots1885","nazi_occ_duration","viol_crimes1874","crime1874","lpop2","lpop3","lpop4","ppi1919_vv","fascist1919_vv","nationalist1919_vv","pnf1921_vv","pnf1921_d","ppi1921_vv","off_fascist1924_vv","ppi1924_vv","traditional1919_vv","traditional1921_vv","traditional1924_vv","casualties_pop6m","draft_foots_pop6m","draftres_foots_pop6m","arditi_pop6m","volunt_pop6m","ard_vol_d","ass_memb1900s_pop","ass1900s_d","agrstrike1913_4","indstrike1913_4","agrstrikers1913_4","indstrikers1913_4","fascist_murders","political_violence","other_violence","mlarge1885","jewish_pop1911","monuments1921d","monuments1921_pop","volunteers1866d","volunteers1866_pop","z_fascism_index","no_south","psu_cand1913","salo","KZ","veterans","province_fe","fascist_spread_21","fascist_spread_24","COD_REG","PRO_COM","cod_istat","idcl","latitude","longitude","trepublics","instability","tcomrep","tmarrep","tcomrep_s","tcomrep_a","tmarrep_s","tmarrep_a","samestory","fc","pg","pd","sc","institutions","mutualhelp","organdonation","turnout","turnout_ref","costal","nearsea","sea_distance100","dist_river100","alt_com100","rug_med100","CaloricSuitpre15nr100","lnpop1000","dist_romanrd100","dist_bishop1000Km_GSZ100","freecity","comune_lega_lombarda_allnord","lmeand_communal","ldistCapital_indeponly0","ldistCapital_indeponly_rp0","d_border","ncent_border","panel","pop_com","avg_gapIMU_1218","prov_name_110","cod_reg","regione","sh_surnames_com","sh_surnames_mar","podcom","podmar","podcom_s","podcom_a","podmar_s","podmar_a","romprov117ad","romprov117ad_1","romprov117ad_2","romprov117ad_3","romprov117ad_4","romprov117ad_5","romprov117ad_6","romprov117ad_7","Polity1000","Polity1000_1","Polity1000_2","Polity1000_3","Polity1000_4","Polity1000_5","Polity1000_6","Polity1000_7","Polity1000_8","locationsBOFEVE","stat","stat_ass","dlf_1926","ln_assmemb","stat_p1000","ln_stat_p1000"
"villamar","cagliari","cagliari","sardegna",0,0,0,0,0.963519334793091,0,0,0,0.046808511018753,NA,0.846902310848236,0,0,0,NA,0,0,-1.05090260505676,7.70975685119629,0.169506728649139,8.2584228515625,114,297,0,0,1,0.145492002367973,0.117993116378784,0.421308577060699,0.0179045088589191,0,0.0231111105531454,0.0168888885527849,0.437234044075012,0.0470822304487228,0.0400088429450989,1,132,2.82068490982056,12.4916048049927,59.4403495788574,458.270660400391,3533.1552734375,0.199203193187714,0,0,0,0,NA,0.963519334793091,0,0.796812772750854,NA,0,0.0542553178966045,0.0159574467688799,0.043617021292448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244630384258926,0,0,0,0,-0.0234621372073889,0,0,0,0,0.263485118746758,"cagliari",0,0.963519334793091,20,106026,20106026,189379,39.625,8.95840454101562,2.71000003814697,10,0,2.71,0,0,0,2.71000003814697,511,70.8616790771484,0,4.65857124328613,12.6040525436401,0,0,0,83.0022964477539,39.1266899108887,0,0,0.398290902376175,2.87102222442627,1.08000004291534,0.59551078081131,18.9642677307129,-2.99573230743408,0.0868862047791481,0.22587114572525,0,0,6.32331228256226,6.16291379928589,6.15322113037109,0,0,1,2897.28571428571,0.414989948272705,"Medio Campidano",20,"SARDEGNA",0,0.261437922716141,0,0.275679439306259,0,0,0,0.275679439306259,"SARDINIA ET CORSICA",0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA
"villamarzana","rovigo","rovigo","veneto",0,1,0.309965491294861,NA,0.956803441047668,0,0,0,0.0292620863765478,NA,0.846580624580383,0.287262886762619,0.769585251808167,1,0.214932128787041,0.0302375815808773,0,1.29934024810791,7.55066108703613,0.161934807896614,7.25559139251709,7,10,0,0,1,0.306629836559296,0.156777411699295,0.349184602499008,0.0107680819928646,1,0.00845665950328112,0.00211416487582028,0.765903294086456,0.0174281075596809,0.0976596623659134,1,717,1.56273627281189,8.82189846038818,57.0124816894531,430.48193359375,3250.42309570312,0.170506909489632,0,0,0,0,0.09502262622118,0.956803441047668,0.0129589634016156,0.0599078349769115,0.380079746246338,0,0.0368956737220287,0.011450381949544,0.0267175566405058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000683531048707664,0,0,1,0,2.88033318519592,1,1,1,0,0.463407248258591,"rovigo",0.309965491294861,0.646837949752808,5,29049,5029049,232604,44.9584045410156,11.7084045410156,5.32999992370605,15,2.25,3.08,2.13,0.119999997317791,0,3.07999992370605,966,79.5175476074219,0,4.92539262771606,9.18622398376465,0,0,0,92.3909454345703,54.3574256896973,0,0,0.508031606674194,0.0212153010070324,0.0700000002980232,0.0179964173585176,25.582275390625,-1.82566106319427,0.0895679965615273,0.101894274353981,0,0,4.95974349975586,3.75290584564209,4.18758964538574,1,2.36999988555908,1,1197.14285714286,0.231802731752396,"Rovigo",5,"VENETO",3.85852074623108,0,1.77622652053833,0.256389200687408,1.65838873386383,0.117837838828564,0,0.256389200687408,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,NA,0,NA
"villamassargia","iglesias","cagliari","sardegna",0,0,0,0,0.797101438045502,0,0,0,0.0353319048881531,NA,0.953879654407501,0.440677970647812,0.28705883026123,0,0.46000000834465,0.151138722896576,0,-0.562371134757996,7.69575786590576,0.165075033903122,9.12118148803711,120,615,0,0,1,0.145492002367973,0.11805184930563,0.176748171448708,0.0101887602359056,0,0.0812720879912376,0.0194346290081739,0.332976430654526,0.0319605320692062,0.0780780762434006,1,132,2.15362524986267,18.4852828979492,59.2246894836426,455.778869628906,3507.56372070312,0.0305882357060909,0,0,0,0,0.0171428564935923,0.797101438045502,0,0.668235301971436,0.422857135534286,0.00828157365322113,0.0406852252781391,0.0203426126390696,0.0331905782222748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014128019392956,0,0,0,0,-0.285256803035736,0,1,0,0,0.263543851673603,"cagliari",0,0.797101438045502,20,107022,20107022,186668,39.2084045410156,8.625,2.71000003814697,10,0,2.71,0,0,0,2.71000003814697,511,78.4428634643555,0,5.418616771698,6.87083911895752,0,0,0,84.2933578491211,42.6095657348633,0,0,0.210232511162758,2.47719526290894,1.21000003814697,1.60001516342163,17.8093433380127,-2.99573230743408,0.0407154001295567,0.147273182868958,0,0,6.39450550079346,6.2477765083313,6.2374153137207,0,0,1,3711.85714285714,0.334586143493652,"Carbonia-Iglesias",20,"SARDEGNA",0,0.528541207313538,0,0.275679439306259,0,0,0,0.275679439306259,"SARDINIA ET CORSICA",0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA
"villaminozzo","reggionellemilia","reggionellemilia","emilia",0,0,0.112774088978767,NA,0.542519688606262,0,0,0,0.0394398383796215,NA,0.96978110074997,0.004787961486727,0.174218744039536,0,0.108298175036907,0.119685038924217,0,-0.754408180713654,9.00257778167725,0.158788770437241,9.72454071044922,680,2120,0.000857387844007462,0,1,0.275570273399353,0.155261054635048,0.252320677042007,0.0300984531641006,0,0.00579430209472775,0.00193143414799124,0.730780243873596,0.0104078762233257,0.0495077334344387,1,716,0.409332782030106,3.95688366889954,81.0464096069336,729.626586914062,6568.52001953125,0.5234375,0,0,0,0,0.696202516555786,0.542519688606262,0.328346461057663,0.297656238079071,0.0827252119779587,0.0031496062874794,0.0520148612558842,0.0205773077905178,0.0374392680823803,0.000857387844007462,0,1,0,0,0,0,0,0,0,0,0,0,0.00055002246517688,1,0.123092070221901,1,0.123092070221901,-0.0422452799975872,1,1,1,0,0.430831328034401,"reggionellemilia",0.112774088978767,0.429745599627495,8,35045,8035045,226449,44.2084045410156,10.375,4.61999988555908,16,4.62,0,0,4.61999988555908,0,0,937,58.6557846069336,0,5.71813011169434,7.70543813705444,0,0,0,87.2476425170898,49.2081146240234,0,0,0.453445017337799,0.324501872062683,6.80000019073486,3.51337742805481,23.1051712036133,-2.99573230743408,0.228656098246574,0.331431925296783,0,0,4.71167278289795,4.49637508392334,4.64308023452759,1,2.39000010490417,1,4044.57142857143,0.12136385589838,"Reggio nell'Emilia",8,"EMILIA-ROMAGNA",0.355239808559418,0.0592066310346127,4.226806640625,0,0,4.226806640625,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,NA,0.000123092090229325,-9.00257778167725
"villamiroglio","casalemonferrato","alessandria","piemonte",0,0,0.0324760973453522,NA,0.174418598413467,0,0,0,0.021484375,NA,0.329772740602493,0.565789461135864,0.722689092159271,0,0.39408865571022,0.127906978130341,3,2.48650646209717,7.02997303009033,0.128318578004837,6.85329914093018,329,443,0,0,1,0.262133926153183,0.140391245484352,0.114468604326248,0.0313470773398876,0,0.0587219335138798,0.0224525034427643,0.90625,0.0180739909410477,0.0564812198281288,1,721,2.23097109794617,2.75590562820435,49.4205207824707,347.424926757812,2442.38793945312,0.184873953461647,0,0,0,0,0.458128064870834,0.174418598413467,0.0697674453258514,0.0840336158871651,0.115307152271271,0.627906978130341,0.029296875,0.0078125,0.01953125,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0019429475069046,0,0,0,0,-1.07949793338776,1,1,1,0,0.402525171637535,"alessandria",0.0324760973453522,0.141942501068115,1,6184,1006184,233289,45.125,8.125,4.05999994277954,23,4.06,0,2.67,1.38999998569489,0,0,197,54.6676750183105,0,4.38472366333008,18.3660717010498,0,0,0,87.4192504882812,47.2549018859863,0,0,0.932917714118958,0.0519460961222649,3.28999996185303,1.22870182991028,25.2771072387695,-2.99573230743408,0.074726402759552,0.235273107886314,0,0,5.49977016448975,5.32618713378906,5.10690069198608,1,0.0199999995529652,1,342.857142857143,0.178762704133987,"Alessandria",1,"PIEMONTE",2.38095235824585,0,3.69833874702454,0,2.36894845962524,1.32939028739929,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"villanovabiellese","biella","novara","piemonte",0,0,0.0862069055438042,0.0862069055438042,0.474999994039536,0,0,0,0.0680272132158279,NA,0.548830986022949,0.78470253944397,0.661016941070557,0,0.676470577716827,0.349999994039536,0,0.0740500167012215,6.23048162460327,0.094488188624382,6.94408702850342,232,247,0,0,1,0.309135109186172,0.14065782725811,0.469997555017471,0.00587803078815341,0,0,0,0.809523820877075,0.0181239284574986,0.061719324439764,1,717,0.614854872226715,1.96753561496735,38.8189010620117,241.860458374023,1506.90710449219,0.152542367577553,0,0,0,0,0.0294117648154497,0.474999994039536,0.125,0.186440676450729,0.207910746335983,0.0500000007450581,0.0816326513886452,0.034013606607914,0.061224490404129,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000889513699803501,0,0,0,0,-0.300056099891663,1,1,1,0,0.449792936444283,"novara",0.0862069055438042,0.388793088495731,1,96079,1096079,236248,45.4584045410156,8.20840454101562,2.04999995231628,23,2.05,0,0,2.04999995231628,0,0,225,55.4115600585938,0,3.51118731498718,14.2108116149902,0,NA,0,90.9835052490234,44.0460968017578,0,0,1.26356709003448,0.291380375623703,2.3199999332428,0.247089669108391,26.6989059448242,-2.99573230743408,0.100345991551876,0.151402443647385,0,0,5.53416728973389,4.31019449234009,5.22673320770264,0,0,1,188.857142857143,0.153935804963112,"Biella",1,"PIEMONTE",2.32558131217957,0,1.98491716384888,0,0,1.98491716384888,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"villanovadalbenga","albenga","genova","liguria",0,0,NA,NA,0.645502626895905,0,0,0,0.00984251964837313,NA,0.69908744096756,0.0336134470999241,0.134146347641945,0,NA,0.10582010447979,0,-0.822605490684509,6.99942255020142,0.100364960730076,7.28961038589478,29,492,0,0,1,0.150121778249741,0.0847135409712791,0.111888833343983,0.0237776637077332,0,0.0359066426753998,0.00718132872134447,0.852362215518951,0.0713329911231995,0.108800828456879,1,719,1.06072664260864,6.69583654403687,48.9919166564941,342.915130615234,2400.20776367188,0.0426829271018505,0,0,NA,NA,NA,0.645502626895905,0.238095238804817,0.713414669036865,NA,0.0105820102617145,0.0196850392967463,0.00196850392967463,0.0078740157186985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000192735620657913,0,0,0,0,-0.309158623218536,1,1,1,0,0.23483531922102,"genova",NA,NA,7,9001,7009001,224507,43.9584045410156,8.125,3.4300000667572,39,0.42,3.01,0,0.419999986886978,0,3.00999999046326,90,69.749641418457,0,8.20083522796631,3.10907459259033,1,0.478514671325684,0,87.777099609375,50.2158355712891,1,0,0,0.225169003009796,0.0599999986588955,3.81096887588501,22.6897525787354,-2.99573230743408,0.0179696995764971,0.0613725408911705,0,0,5.49297428131104,5.18773698806763,4.33485126495361,1,1.92999994754791,1,11281.7142857143,0.14842326939106,"Savona",7,"LIGURIA",0.541540086269379,0.13208295404911,0.405101358890533,0.1166036054492,0,0.405101358890533,0,0.1166036054492,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,NA,0.000912408683673858,-6.99942255020142
"villanovadardenghi","pavia","pavia","lombardia",0,0,0.138930678367615,NA,1,0,0,0,0.0349854230880737,NA,0.809505581855774,0.679347813129425,0.724137902259827,1,0.649999976158142,0,1,1.99116218090057,6.7274317741394,0.170059874653816,6.52502965927124,86,87,0,0,1,0.237187013030052,0.138427793979645,0.435665011405945,0.00571428565308452,0,0.0650602430105209,0.0337349399924278,0.795918345451355,0.01970443315804,0.0916256159543991,0,719,1.33821666240692,3.8737850189209,45.2583389282227,304.472381591797,2048.31713867188,0.155172407627106,0,0,0,0,0,0.995884776115417,0,0.120689652860165,0.211069315671921,0,0.0408163256943226,0.00583090400323272,0.0291545186191797,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00024741911329329,0,0,1,0,0.826675891876221,1,1,1,0,0.375614807009697,"pavia",0.138930678367615,0.861069321632385,3,18179,3018179,233300,45.125,9.04171752929688,2.11999988555908,31,2.12,0,0,2.11999988555908,0,0,174,80.1546173095703,0,4.82901620864868,8.92405128479004,0,0,0,94.2143707275391,51.6747169494629,0,0,0.859667956829071,0.0260562989860773,0.860000014305115,0.165711268782616,24.7896385192871,-2.64742565155029,0.0455295033752918,0.104692630469799,0,0,5.24412250518799,3.72489881515503,4.86870622634888,1,0.370000004768372,1,756.714285714286,0.209717258810997,"Pavia",3,"LOMBARDIA",0,0,2.04411339759827,0,0,2.04411339759827,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"villanovadelghebbo","rovigo","rovigo","veneto",0.468384087085724,0,0.109762452542782,NA,0.915555536746979,0,0,0,0.0359212048351765,NA,0.889672219753265,0.610966086387634,0.663414657115936,1,0.332648873329163,0.0355555564165115,0,1.11865365505219,7.6662220954895,0.179859489202499,7.07157325744629,9,10,0,0,1,0.306629836559296,0.156701728701591,0.349184602499008,0.0107680819928646,0,0.0842803046107292,0.00852272752672434,0.736964106559753,0.0174281075596809,0.0976596623659134,1,717,1.29870128631592,4.87013006210327,58.7709617614746,450.551239013672,3454.02587890625,0.302439033985138,0,0,0,0,0.422997951507568,0.915555536746979,0.0488888882100582,0.0341463424265385,0.134590744972229,0,0.0428736954927444,0.0173812285065651,0.0359212048351765,0,0,0,0.0852458998560905,1,0,0,0,0,0.468384087085724,0.468384087085724,0,0,0.000683531048707664,0,0,0,0,1.67782461643219,1,1,1,0,0.463331565260887,"rovigo",0.109762452542782,0.805793084204197,5,29050,5029050,232603,45.0417175292969,11.625,5.32000017166138,13,3.76,1.56,3.76,0,0,1.55999994277954,901,79.8656005859375,1.46966755390167,5.53520965576172,5.2612042427063,0,0,0,94.0299835205078,54.6263198852539,0,0,0.510982513427734,0.0750416964292526,0.109999999403954,0.0193073637783527,25.5357666015625,-2.99573230743408,0.0278891995549202,0.107442736625671,0,0,4.94045972824097,3.91035151481628,4.26036024093628,1,3.26999998092651,1,2193.71428571429,0.231802731752396,"Rovigo",5,"VENETO",4.73684215545654,0,3.37010478973389,0.131545946002007,3.37010478973389,0,0,0.131545946002007,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,-2.46221525950487,0,NA
"villanovadelsillaro","lodi","milano","lombardia",0,0,0.0395718365907669,NA,0.33093523979187,0,0,0,0.0491017960011959,NA,0.793357193470001,0.0146689023822546,0.458715587854385,0,0.734864294528961,0.520383715629578,0,-0.270236849784851,7.57250308990479,0.167695477604866,7.22911405563354,69,74,0,0,1,0.337421894073486,0.202964559197426,0.343561440706253,0.00293052918277681,0,0.00796812772750854,0.00199203193187714,0.811976075172424,0.0189277715981007,0.123944148421288,0,718,0.406648695468903,5.43892621994019,57.3428039550781,434.228546142578,3288.19702148438,0.244648322463036,0,0,0,0,0.108559496700764,0.321342915296555,0.129496395587921,0.284403681755066,0.117004364728928,0.014388489536941,0.0646706596016884,0.0167664662003517,0.0467065870761871,0,0,0,0,0,0,0,0,0,0,0,0,1,1.168265225715e-05,0,0,1,0,-0.792790114879608,1,1,1,0,0.540386453270912,"milano",0.0395718365907669,0.291363403201103,3,98060,3098060,234039,45.2084045410156,9.45840454101562,2.60999989509583,39,2.61,0,0,2.60999989509583,0,0,714,57.7787933349609,0,5.32497358322144,5.39130401611328,0,0,0,94.2542266845703,41.473503112793,0,0,1.02193403244019,0.10078589618206,0.689999997615814,0.0477381385862827,25.0770072937012,-2.64742565155029,0.0238048005849123,0.0856359004974365,0,0,5.15588998794556,3.57905554771423,4.90482234954834,1,0.740000009536743,1,1682.42857142857,0.22419174015522,"Lodi",3,"LOMBARDIA",0.297619044780731,0,2.53292155265808,0,0,2.53292155265808,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"villanovadicamposampiero","padova","padova","veneto",0,0,0.0388401709496975,NA,0.288659781217575,0,0,0,0.0289962831884623,NA,0.960244417190552,0.0950323939323425,0.100823044776917,0,0.143700793385506,0.240549832582474,1,-0.110150188207626,8.08825492858887,0.200859948992729,7.09174203872681,14,17,0,0,1,0.269479960203171,0.136500850319862,0.177589386701584,0.00934681016951799,0,0.0342136844992638,0.00900360103696585,0.795539021492004,0.0122812734916806,0.0760786831378937,0,720,0.508960366249084,3.24127411842346,65.4198684692383,529.132568359375,4279.75927734375,0.823045253753662,0,0,0,0,0.69291341304779,0.288659781217575,0.350515455007553,0.0761316865682602,0.124545648694038,0.0206185560673475,0.0408921949565411,0.014126393944025,0.027509294450283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133819063194096,0,0,0,0,-0.863469362258911,1,1,1,0,0.405980810523033,"padova",0.0388401709496975,0.249819610267878,5,28104,5028104,236293,45.4584045410156,11.9584045410156,5.01999998092651,15,1.12,3.9,1.01,0.109999999403954,0,3.90000009536743,1041,56.4711875915527,0,5.52886819839478,8.80631923675537,0,0.412456184625626,0,92.7581939697266,52.4125747680664,0,0,0.24846288561821,0.345803081989288,0.119999997317791,0.0331568568944931,24.3005924224854,-2.45071530342102,0.0401885025203228,0.128158509731293,0,0,5.19342470169067,4.61315441131592,3.3741602897644,1,0.349999994039536,1,5541.71428571429,0.257879674434662,"Padova",5,"VENETO",0.558659195899963,0,1.09146475791931,0.354380249977112,0.985383689403534,0.106081083416939,0,0.354380249977112,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,NA,0,NA
"villanovaforru","cagliari","cagliari","sardegna",0,0,0,0,0.55303031206131,0,0,0,0.0264900662004948,NA,0.849814891815186,0,0,0,NA,0.00757575780153275,0,-1.05090260505676,6.45362520217896,0.114960633218288,7.0003342628479,253,409,0,0,1,0.145492002367973,0.118173852562904,0.384068697690964,0.00444181216880679,0,0,0,0.543046355247498,0.0245780292898417,0.0384957045316696,1,132,0.484730988740921,8.96752262115479,41.6492767333984,268.788818359375,1734.66235351562,0.0370370373129845,0,0,0,0,NA,0.55303031206131,0.0227272734045982,0.881481468677521,NA,0.0227272734045982,0.0364238396286964,0.0132450331002474,0.0264900662004948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244630355155095,0,0,0,0,-0.669209003448486,0,0,0,0,0.263665854930878,"cagliari",0,0.55303031206131,20,106027,20106027,189378,39.625,8.875,2.71000003814697,10,0,2.71,0,0,0,2.71000003814697,511,72.7224273681641,0,3.50779819488525,25.599437713623,0,0,0,85.584587097168,48.7757949829102,0,0,0.307215511798859,2.88181400299072,3.09999990463257,1.09798848628998,18.5502147674561,-2.99573230743408,0.0466641001403332,0.173469632863998,0,0,6.32702875137329,6.16817855834961,6.15705680847168,0,0,1,690.428571428571,0.414989948272705,"Medio Campidano",20,"SARDEGNA",0,0,0,0.275679439306259,0,0,0,0.275679439306259,"SARDINIA ET CORSICA",0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA
"villanovafranca","cagliari","cagliari","sardegna",0,0,0,0,0.997142851352692,0,0,0,0.0358490571379662,NA,0.846855282783508,0,0,0,NA,0,0,-1.05090260505676,7.12769365310669,0.157303377985954,7.91790056228638,292,367,0,0,1,0.145492002367973,0.118124149739742,0.400720715522766,0.0252252258360386,0,0.00792392995208502,0.00158478610683233,0.307547181844711,0.0349549576640129,0.0380180180072784,1,132,1.8318372964859,15.5706176757812,50.8040161132812,362.115478515625,2581.04809570312,0.00724637694656849,0,0,0,0,NA,0.997142851352692,0,0.95652174949646,NA,0.00285714282654226,0.0415094345808029,0.0188679248094559,0.0339622646570206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244630355155095,0,0,0,0,0.0294315125793219,0,0,0,0,0.263616152107716,"cagliari",0,0.997142851352692,20,106028,20106028,189380,39.625,8.95840454101562,2.71000003814697,10,0,2.71,0,0,0,2.71000003814697,511,65.5691757202148,0,4.0873236656189,21.2262001037598,0,0,0,82.4876251220703,39.0723037719727,0,0,0.424733579158783,2.87102222442627,3,0.975425958633423,18.7221546173096,-2.99573230743408,0.0868862047791481,0.228998482227325,0,0,6.31972169876099,6.15781211853027,6.1495771408081,0,0,1,1463.57142857143,0.414989948272705,"Medio Campidano",20,"SARDEGNA",0,0,0,0.275679439306259,0,0,0,0.275679439306259,"SARDINIA ET CORSICA",0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA
"villanovamarchesana","rovigo","rovigo","veneto",0,0,0.308936774730682,NA,0.884848475456238,0,0,0,0.0270270276814699,NA,0.813324451446533,0.593457937240601,0.824999988079071,1,0.0714285746216774,0.0712121203541756,1,2.1628143787384,7.88042640686035,0.175425335764885,7.5005292892456,3,9,0,0,1,0.306629836559296,0.156701728701591,0.349184602499008,0.0107680819928646,1,0.123410619795322,0.00673148827627301,0.711711704730988,0.0174281075596809,0.0976596623659134,1,717,1.26713514328003,6.22048139572144,62.1011199951172,489.38330078125,3856.54907226562,0.0716666653752327,0,0,0,0,0.216326534748077,0.884848475456238,0.0424242429435253,0.103333331644535,0.378818333148956,0.00151515146717429,0.0333333350718021,0.0144144147634506,0.0261261258274317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000683530990500003,0,0,1,0,1.61559784412384,1,1,1,0,0.463331565260887,"rovigo",0.308936774730682,0.575911700725555,8,38002,8038002,231889,44.9584045410156,11.875,4.90000009536743,11,1.93,2.97,0,1.92999994754791,0,2.97000002861023,981,83.5005798339844,3.12196636199951,6.15674686431885,5.53019666671753,1,0.171467766165733,0,93.1589736938477,57.0630149841309,0,0,0.282196909189224,0.0227741003036499,0.0199999995529652,0.0219587180763483,26.5285797119141,-2.99573230743408,0.131446897983551,0.109715484082699,0,0,4.99402236938477,3.56905055046082,4.11041831970215,1,3.75999999046326,1,5501.28571428571,0.186830714344978,"Ferrara",8,"EMILIA-ROMAGNA",2.7144935131073,0,1.51052916049957,0.243268072605133,0,1.51052916049957,0,0.243268072605133,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,NA,0,NA
"villanovamondovi","mondovi","cuneo","piemonte",0,0,0,0,0.119047619402409,0,0,0,0.0235690232366323,NA,0.736499071121216,0.00551724154502153,0.18604651093483,0,0.161473080515862,0.101190477609634,0,-0.734279096126556,8.29629707336426,0.129458710551262,7.95120716094971,535,881,0,0,1,0.228806167840958,0.143964260816574,0.0698975697159767,0.0390743538737297,0,0.217156857252121,0.0289215687662363,0.872615039348602,0.0343323200941086,0.110489375889301,1,721,0.9814612865448,1.52671754360199,68.8285446166992,571.022033691406,4737.36865234375,0.418604642152786,0,0,0,0,0.413597732782364,0.119047619402409,0.43253967165947,0.395348846912384,0.424929171800613,0.347222208976746,0.0409652069211006,0.0123456791043282,0.0224466882646084,0,0,0,0.102768771350384,1,0,0,0,0,0,0,0,0,0.000234149061725475,0,0,0,0,-1.35191404819489,1,1,1,0,0.372770428657532,"cuneo",0,0.119047619402409,1,4245,1004245,227068,44.2917175292969,7.70840454101562,0.180000007152557,17,0.18,0,0,0.180000007152557,0,0,76,79.0312652587891,0,6.03388977050781,8.10098075866699,0,0.183654725551605,0,90.0526275634766,43.8285217285156,0,0,0.508631408214569,0.179332882165909,5.26000022888184,0.923231840133667,24.9562129974365,-2.99573230743408,0.142175599932671,0.0749679058790207,0,0,5.56594562530518,4.5952320098877,5.07827997207642,1,0.610000014305115,1,5694.14285714286,0.113766744732857,"Cuneo",1,"PIEMONTE",0.191326528787613,0,0.176351353526115,0,0,0.176351353526115,0,0,"ALPESMARITIMAE",1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,-2.27527375275005,0,NA
"villanovamonferrato","casalemonferrato","alessandria","piemonte",0,0,0.116869665682316,NA,0.729323327541351,0,0,0,0.0315500684082508,NA,0.526572108268738,0.477040827274323,0.525916576385498,1,0.444318175315857,0.233082711696625,3,3.19215226173401,8.12858486175537,0.108554571866989,7.47929954528809,111,115,0,0,1,0.262133926153183,0.140084445476532,0.170595958828926,0.0251391399651766,0,0.0194174759089947,0.00182038836646825,0.883401930332184,0.0450878627598286,0.118191480636597,1,721,2.11864399909973,7.13648509979248,66.0738906860352,537.087219238281,4365.75927734375,0.0151706701144576,0,0,0,0,0.0238636359572411,0.725563883781433,0.0150375943630934,0.419721871614456,0.414948552846909,0.0225563906133175,0.0418381355702877,0.0130315497517586,0.0308641977608204,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00194294739048928,0,0,1,0,0.274988174438477,1,1,1,0,0.402218371629715,"alessandria",0.116869665682316,0.612453661859035,1,6185,1006185,234027,45.125,8.45840454101562,1.27999997138977,24,1.28,0,0,1.27999997138977,0,0,210,76.6441955566406,0,5.25487565994263,10.3159980773926,0,0,0,91.6943206787109,52.5785865783691,0,0,0.897390365600586,0.0197711996734142,1.11000001430511,0.045395664870739,25.4402961730957,-2.99573230743408,0.0752048045396805,0.06411062926054,0,0,5.4181399345398,4.03406381607056,5.04298543930054,1,3.91000008583069,1,1829.42857142857,0.178762704133987,"Alessandria",1,"PIEMONTE",0.872600376605988,1.04712045192719,1.24323093891144,0,0,1.24323093891144,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
